Rent,Size,BHK,Bathroom,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
11000,600,1,1,False,True,False,True,False,False,False,False,False
9000,450,1,1,False,False,True,True,False,False,False,False,False
60000,2080,3,3,False,True,False,True,False,False,False,False,False
3500000,2500,3,3,False,True,False,True,False,False,False,False,False
12500,650,2,1,False,True,False,True,False,False,False,False,False
16000,1100,2,2,False,True,False,True,False,False,False,False,False
30000,1025,2,2,False,True,False,True,False,False,False,False,False
17000,1100,2,2,False,True,False,True,False,False,False,False,False
8000,350,1,1,False,False,True,True,False,False,False,False,False
16500,1050,2,2,True,False,False,True,False,False,False,False,False
13000,600,2,1,False,True,False,True,False,False,False,False,False
12000,800,2,2,False,True,False,True,False,False,False,False,False
17000,700,2,2,False,True,False,True,False,False,False,False,False
15000,750,3,2,False,True,False,True,False,False,False,False,False
35000,1600,3,3,False,True,False,True,False,False,False,False,False
13000,1180,2,2,False,True,False,True,False,False,False,False,False
12000,1400,2,2,False,True,False,True,False,False,False,False,False
10000,750,1,1,False,True,False,True,False,False,False,False,False
9000,580,2,1,False,True,False,True,False,False,False,False,False
6000,350,1,1,False,False,True,True,False,False,False,False,False
8900,1100,2,2,False,True,False,True,False,False,False,False,False
40000,1900,3,3,False,False,True,True,False,False,False,False,False
24000,1105,2,2,True,False,False,True,False,False,False,False,False
18500,1080,2,2,True,False,False,True,False,False,False,False,False
16000,1281,2,2,False,True,False,True,False,False,False,False,False
8000,600,1,1,False,True,False,True,False,False,False,False,False
15000,850,2,2,False,True,False,True,False,False,False,False,False
27000,1200,2,2,False,True,False,True,False,False,False,False,False
17000,900,2,2,True,False,False,True,False,False,False,False,False
50000,1250,3,3,False,True,False,True,False,False,False,False,False
14000,800,2,2,False,False,True,True,False,False,False,False,False
5000,500,1,1,False,False,True,True,False,False,False,False,False
8000,600,2,2,False,True,False,True,False,False,False,False,False
20000,904,3,2,True,False,False,True,False,False,False,False,False
15000,750,2,2,False,True,False,True,False,False,False,False,False
20000,1252,3,2,False,True,False,True,False,False,False,False,False
11000,1200,2,2,False,True,False,True,False,False,False,False,False
8500,440,2,2,True,False,False,True,False,False,False,False,False
22500,1600,3,3,False,True,False,True,False,False,False,False,False
15000,1200,2,2,True,False,False,True,False,False,False,False,False
11000,950,2,2,False,True,False,True,False,False,False,False,False
11000,800,2,2,False,False,True,True,False,False,False,False,False
9000,1000,2,1,False,True,False,True,False,False,False,False,False
120000,2770,3,3,False,True,False,True,False,False,False,False,False
15000,800,2,1,False,True,False,True,False,False,False,False,False
7000,400,1,1,False,True,False,True,False,False,False,False,False
5000,144,1,1,False,True,False,True,False,False,False,False,False
18000,600,1,1,True,False,False,True,False,False,False,False,False
45000,2200,3,3,False,True,False,True,False,False,False,False,False
21000,1005,2,3,False,True,False,True,False,False,False,False,False
10000,1200,2,2,False,True,False,True,False,False,False,False,False
15000,1180,2,2,False,True,False,True,False,False,False,False,False
11000,900,2,2,False,True,False,True,False,False,False,False,False
7500,500,1,1,False,True,False,True,False,False,False,False,False
22000,1100,3,2,False,True,False,True,False,False,False,False,False
17000,1100,2,2,False,True,False,True,False,False,False,False,False
6000,400,1,1,False,True,False,True,False,False,False,False,False
20000,1250,2,2,False,True,False,True,False,False,False,False,False
18000,600,2,2,False,False,True,True,False,False,False,False,False
13000,780,2,1,False,True,False,True,False,False,False,False,False
38000,1274,2,2,False,True,False,True,False,False,False,False,False
36000,1200,2,2,True,False,False,True,False,False,False,False,False
7500,400,1,1,False,False,True,True,False,False,False,False,False
9000,500,1,1,False,False,True,True,False,False,False,False,False
18000,1100,3,3,False,True,False,True,False,False,False,False,False
6500,700,1,1,False,False,True,True,False,False,False,False,False
6000,600,2,1,False,True,False,True,False,False,False,False,False
18000,1200,2,2,False,True,False,True,False,False,False,False,False
12000,900,2,2,False,True,False,True,False,False,False,False,False
75000,1850,3,3,False,True,False,True,False,False,False,False,False
25000,900,2,2,False,False,True,True,False,False,False,False,False
20000,1050,2,2,False,True,False,True,False,False,False,False,False
8000,1200,2,2,False,True,False,True,False,False,False,False,False
11000,600,2,2,False,False,True,True,False,False,False,False,False
65000,1480,3,2,True,False,False,True,False,False,False,False,False
6000,400,1,1,False,True,False,True,False,False,False,False,False
160000,4500,4,4,False,False,True,True,False,False,False,False,False
11000,600,1,1,False,True,False,True,False,False,False,False,False
20000,1100,2,2,False,False,True,True,False,False,False,False,False
5500,600,1,1,False,False,True,True,False,False,False,False,False
12000,1100,3,3,False,True,False,True,False,False,False,False,False
21500,1320,3,2,False,True,False,True,False,False,False,False,False
9300,500,2,1,False,False,True,True,False,False,False,False,False
6000,600,1,1,False,False,True,True,False,False,False,False,False
13000,650,2,1,False,False,True,True,False,False,False,False,False
7000,300,1,1,False,False,True,True,False,False,False,False,False
14000,1000,2,2,False,False,True,True,False,False,False,False,False
14000,1200,2,2,False,True,False,True,False,False,False,False,False
6000,650,1,1,False,True,False,True,False,False,False,False,False
12500,600,1,1,False,False,True,True,False,False,False,False,False
7000,400,1,1,False,True,False,True,False,False,False,False,False
13000,1000,2,2,True,False,False,True,False,False,False,False,False
20000,1100,2,2,False,True,False,True,False,False,False,False,False
24000,1300,2,2,False,False,True,True,False,False,False,False,False
6000,600,1,1,False,False,True,True,False,False,False,False,False
15000,800,2,2,False,True,False,True,False,False,False,False,False
20000,1115,2,2,True,False,False,True,False,False,False,False,False
17000,1060,2,2,False,False,True,True,False,False,False,False,False
35000,1278,3,2,False,True,False,True,False,False,False,False,False
22000,1500,3,3,False,True,False,True,False,False,False,False,False
18000,1000,2,2,False,True,False,True,False,False,False,False,False
120000,4105,4,4,False,True,False,True,False,False,False,False,False
10000,800,2,2,False,True,False,True,False,False,False,False,False
8000,500,2,1,False,True,False,True,False,False,False,False,False
9500,700,2,1,False,True,False,True,False,False,False,False,False
9000,1055,2,2,False,True,False,True,False,False,False,False,False
31000,1325,3,2,False,True,False,True,False,False,False,False,False
14000,950,2,2,False,False,True,True,False,False,False,False,False
7000,450,1,1,False,True,False,True,False,False,False,False,False
24000,1200,3,2,False,True,False,True,False,False,False,False,False
8000,400,1,1,False,True,False,True,False,False,False,False,False
22000,400,1,1,False,True,False,True,False,False,False,False,False
12000,600,2,2,False,True,False,True,False,False,False,False,False
5000,500,1,1,False,False,True,True,False,False,False,False,False
6000,400,1,1,False,False,True,True,False,False,False,False,False
30000,1100,2,2,True,False,False,True,False,False,False,False,False
12000,650,2,2,False,True,False,True,False,False,False,False,False
15000,600,2,2,False,True,False,True,False,False,False,False,False
14000,800,2,2,True,False,False,True,False,False,False,False,False
22000,460,1,1,False,True,False,True,False,False,False,False,False
40000,1380,2,2,False,True,False,True,False,False,False,False,False
12000,500,1,1,False,True,False,True,False,False,False,False,False
15000,825,2,2,False,False,True,True,False,False,False,False,False
9500,700,2,2,False,True,False,True,False,False,False,False,False
15000,1110,2,2,False,False,True,True,False,False,False,False,False
15000,800,2,2,False,True,False,True,False,False,False,False,False
10000,810,2,1,False,True,False,True,False,False,False,False,False
15000,1150,4,3,False,True,False,True,False,False,False,False,False
7000,700,1,1,False,True,False,True,False,False,False,False,False
10000,300,1,1,False,False,True,True,False,False,False,False,False
26969,1400,3,3,False,True,False,True,False,False,False,False,False
8000,450,1,1,False,False,True,True,False,False,False,False,False
52000,1603,3,3,False,True,False,True,False,False,False,False,False
30000,1500,3,2,False,True,False,True,False,False,False,False,False
6500,200,1,1,False,True,False,True,False,False,False,False,False
22000,1500,3,3,True,False,False,True,False,False,False,False,False
10000,600,1,1,False,True,False,True,False,False,False,False,False
6000,150,1,1,True,False,False,True,False,False,False,False,False
13000,750,2,2,False,True,False,True,False,False,False,False,False
18000,1300,2,2,False,True,False,True,False,False,False,False,False
30000,1900,4,3,False,False,True,True,False,False,False,False,False
10000,300,2,2,False,True,False,True,False,False,False,False,False
15000,700,1,2,False,True,False,True,False,False,False,False,False
70000,1325,2,2,False,True,False,True,False,False,False,False,False
19000,894,2,2,False,False,True,True,False,False,False,False,False
20000,1100,2,2,False,True,False,True,False,False,False,False,False
9000,600,2,2,False,False,True,True,False,False,False,False,False
5000,500,1,1,True,False,False,True,False,False,False,False,False
27500,1000,2,2,True,False,False,True,False,False,False,False,False
16000,850,2,2,False,True,False,True,False,False,False,False,False
12000,400,1,1,False,True,False,True,False,False,False,False,False
75000,2400,3,4,False,True,False,True,False,False,False,False,False
20000,1200,2,2,False,True,False,True,False,False,False,False,False
7000,500,1,1,False,False,True,True,False,False,False,False,False
11000,550,1,1,False,True,False,True,False,False,False,False,False
13500,450,1,1,False,True,False,True,False,False,False,False,False
17000,430,1,1,False,True,False,True,False,False,False,False,False
55000,2430,3,3,False,True,False,True,False,False,False,False,False
13000,500,1,2,True,False,False,True,False,False,False,False,False
11000,600,2,1,False,True,False,True,False,False,False,False,False
16000,805,2,2,True,False,False,True,False,False,False,False,False
23500,950,2,2,False,True,False,True,False,False,False,False,False
8500,1000,2,2,False,False,True,True,False,False,False,False,False
30000,1350,3,3,True,False,False,True,False,False,False,False,False
22000,1500,3,2,True,False,False,True,False,False,False,False,False
15000,1000,2,2,False,False,True,True,False,False,False,False,False
15000,800,3,3,False,True,False,True,False,False,False,False,False
10000,1000,2,1,False,False,True,True,False,False,False,False,False
12500,800,2,2,True,False,False,True,False,False,False,False,False
24000,1550,3,3,False,True,False,True,False,False,False,False,False
32000,1000,2,2,False,False,True,True,False,False,False,False,False
19000,800,2,2,False,False,True,True,False,False,False,False,False
9000,700,1,1,True,False,False,True,False,False,False,False,False
